,landmark,inference_text,inference_score,landmark_bbox,match_bbox,frame,frame_num,ssocr
4,TIME,0.29.01:05,0.9228485822677612,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 290.  872.]
 [1010.  872.]
 [1010. 1003.]
 [ 290. 1003.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1957.png,1957,0110_
5,WATTS,,,"[[707. 434.]
 [879. 439.]
 [877. 503.]
 [705. 498.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1957.png,1957,11-13_
0,CADENCE,49,0.9511759281158447,"[[1123.  438.]
 [1338.  443.]
 [1337.  501.]
 [1122.  496.]]","[[1190.  524.]
 [1356.  524.]
 [1356.  649.]
 [1190.  649.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1958.png,1958,49
1,CALORIES,,,"[[1091.  796.]
 [1320.  800.]
 [1319.  862.]
 [1090.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1958.png,1958,5
2,DISTANCE,0.29,0.9959818124771118,"[[215. 792.]
 [450. 796.]
 [449. 852.]
 [214. 847.]]","[[296. 876.]
 [598. 876.]
 [598. 999.]
 [296. 999.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1958.png,1958,-
3,SPEED,18.2,0.9961370825767517,"[[216. 435.]
 [372. 435.]
 [372. 492.]
 [216. 492.]]","[[258. 503.]
 [523. 509.]
 [520. 654.]
 [255. 648.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1958.png,1958,18.2
4,TIME,,,"[[758. 796.]
 [882. 796.]
 [882. 856.]
 [758. 856.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1958.png,1958,0110_..
5,WATTS,,,"[[709. 434.]
 [879. 439.]
 [877. 503.]
 [707. 498.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1958.png,1958,11-13
0,CADENCE,49,0.9823175668716431,"[[1120.  443.]
 [1340.  443.]
 [1340.  504.]
 [1120.  504.]]","[[1188.  526.]
 [1356.  526.]
 [1356.  647.]
 [1188.  647.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1959.png,1959,49
1,CALORIES,5,0.9472712874412537,"[[1093.  800.]
 [1320.  804.]
 [1319.  862.]
 [1092.  857.]]","[[1150.  891.]
 [1234.  891.]
 [1234. 1001.]
 [1150. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1959.png,1959,5
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1959.png,1959,0.29
3,SPEED,18.2,0.9980994462966919,"[[215. 430.]
 [373. 435.]
 [371. 499.]
 [213. 494.]]","[[258. 506.]
 [526. 506.]
 [526. 657.]
 [258. 657.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1959.png,1959,-
4,TIME,,,"[[758. 798.]
 [882. 798.]
 [882. 858.]
 [758. 858.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1959.png,1959,0110_
5,WATTS,,,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1959.png,1959,11-13
0,CADENCE,10/20,0.9995940923690796,"[[1122.  447.]
 [1338.  447.]
 [1338.  502.]
 [1122.  502.]]","[[1518.  286.]
 [1680.  286.]
 [1680.  343.]
 [1518.  343.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1960.png,1960,49
1,CALORIES,5,0.9788795113563538,"[[1093.  802.]
 [1318.  806.]
 [1317.  864.]
 [1092.  859.]]","[[1144.  889.]
 [1238.  889.]
 [1238. 1003.]
 [1144. 1003.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1960.png,1960,5
2,DISTANCE,,,"[[216. 802.]
 [448. 802.]
 [448. 852.]
 [216. 852.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1960.png,1960,0.29
3,SPEED,18.2,0.9965262413024902,"[[216. 439.]
 [368. 439.]
 [368. 496.]
 [216. 496.]]","[[262. 507.]
 [523. 513.]
 [520. 656.]
 [259. 650.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1960.png,1960,18.2
4,TIME,,,"[[758. 800.]
 [882. 800.]
 [882. 860.]
 [758. 860.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1960.png,1960,01105
5,WATTS,,,"[[708. 445.]
 [874. 445.]
 [874. 502.]
 [708. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1960.png,1960,11-13
0,CADENCE,10/20,0.9995484352111816,"[[1122.  447.]
 [1340.  447.]
 [1340.  502.]
 [1122.  502.]]","[[1518.  286.]
 [1680.  286.]
 [1680.  343.]
 [1518.  343.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1961.png,1961,49
1,CALORIES,5,0.9955517649650574,"[[1093.  802.]
 [1318.  806.]
 [1317.  864.]
 [1092.  859.]]","[[1148.  889.]
 [1238.  889.]
 [1238. 1005.]
 [1148. 1005.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1961.png,1961,5
2,DISTANCE,,,"[[216. 802.]
 [448. 802.]
 [448. 852.]
 [216. 852.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1961.png,1961,0.29
3,SPEED,18.2,0.9948282241821289,"[[215. 434.]
 [371. 439.]
 [369. 499.]
 [213. 494.]]","[[262. 505.]
 [523. 511.]
 [520. 656.]
 [259. 650.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1961.png,1961,18.2
4,TIME,5010.620,0.9061792492866516,"[[758. 800.]
 [882. 800.]
 [882. 860.]
 [758. 860.]]","[[ 290.  874.]
 [1012.  874.]
 [1012. 1011.]
 [ 290. 1011.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1961.png,1961,01105
5,WATTS,,,"[[707. 438.]
 [879. 443.]
 [877. 507.]
 [705. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1961.png,1961,11-13_
0,CADENCE,49,0.9934200048446655,"[[1122.  445.]
 [1338.  445.]
 [1338.  500.]
 [1122.  500.]]","[[1187.  521.]
 [1359.  527.]
 [1355.  650.]
 [1183.  644.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1962.png,1962,49
1,CALORIES,5,0.9758076071739197,"[[1093.  800.]
 [1318.  804.]
 [1317.  862.]
 [1092.  857.]]","[[1146.  890.]
 [1233.  887.]
 [1237.  998.]
 [1151. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1962.png,1962,5
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1962.png,1962,0.29
3,SPEED,18.2,0.9956581592559814,"[[212. 433.]
 [370. 433.]
 [370. 496.]
 [212. 496.]]","[[260. 503.]
 [523. 509.]
 [520. 654.]
 [257. 648.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1962.png,1962,18.2
4,TIME,0.29.01:05,0.930284857749939,"[[754. 794.]
 [884. 794.]
 [884. 860.]
 [754. 860.]]","[[ 291.  871.]
 [1010.  876.]
 [1009. 1007.]
 [ 290. 1002.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1962.png,1962,-
5,WATTS,,,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1962.png,1962,11-13_
0,CADENCE,49,0.9960796236991882,"[[1121.  440.]
 [1338.  445.]
 [1337.  503.]
 [1120.  498.]]","[[1188.  524.]
 [1358.  524.]
 [1358.  649.]
 [1188.  649.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1963.png,1963,49
1,CALORIES,,,"[[1093.  796.]
 [1319.  803.]
 [1317.  864.]
 [1091.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1963.png,1963,5
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1963.png,1963,0.29
3,SPEED,18.2,0.997630774974823,"[[216. 435.]
 [370. 435.]
 [370. 492.]
 [216. 492.]]","[[256. 501.]
 [525. 507.]
 [522. 658.]
 [253. 652.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1963.png,1963,18.2
4,TIME,0.29.01:05,0.9507831335067749,"[[754. 794.]
 [884. 794.]
 [884. 860.]
 [754. 860.]]","[[ 292.  874.]
 [1010.  874.]
 [1010. 1005.]
 [ 292. 1005.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1963.png,1963,-
5,WATTS,,,"[[707. 434.]
 [879. 439.]
 [877. 503.]
 [705. 498.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1963.png,1963,11-13.
0,CADENCE,49,0.9877568483352661,"[[1122.  445.]
 [1338.  445.]
 [1338.  500.]
 [1122.  500.]]","[[1188.  524.]
 [1358.  524.]
 [1358.  647.]
 [1188.  647.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1964.png,1964,49
1,CALORIES,5,0.9608862400054932,"[[1093.  800.]
 [1318.  804.]
 [1317.  862.]
 [1092.  857.]]","[[1152.  889.]
 [1236.  889.]
 [1236. 1001.]
 [1152. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1964.png,1964,5
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1964.png,1964,0.29
3,SPEED,18.2,0.994077742099762,"[[214. 433.]
 [372. 433.]
 [372. 496.]
 [214. 496.]]","[[262. 503.]
 [523. 509.]
 [520. 654.]
 [259. 648.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1964.png,1964,18.2
4,TIME,0.29.01:05,0.9204565286636353,"[[758. 798.]
 [882. 798.]
 [882. 858.]
 [758. 858.]]","[[ 291.  871.]
 [1008.  876.]
 [1007. 1007.]
 [ 290. 1002.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1964.png,1964,01105
5,WATTS,,,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1964.png,1964,11-13
0,CADENCE,49,0.9918261766433716,"[[1120.  443.]
 [1340.  443.]
 [1340.  504.]
 [1120.  504.]]","[[1186.  526.]
 [1358.  526.]
 [1358.  647.]
 [1186.  647.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1965.png,1965,49
1,CALORIES,5,0.9750635027885437,"[[1093.  800.]
 [1318.  804.]
 [1317.  862.]
 [1092.  857.]]","[[1152.  889.]
 [1236.  889.]
 [1236. 1001.]
 [1152. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1965.png,1965,5
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1965.png,1965,029
3,SPEED,18.2,0.9982779622077942,"[[216. 437.]
 [370. 437.]
 [370. 494.]
 [216. 494.]]","[[260. 508.]
 [522. 508.]
 [522. 655.]
 [260. 655.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1965.png,1965,18.2
4,TIME,0.29.01:05,0.9040204882621765,"[[758. 798.]
 [882. 798.]
 [882. 858.]
 [758. 858.]]","[[ 292.  876.]
 [1008.  876.]
 [1008. 1007.]
 [ 292. 1007.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1965.png,1965,01105.
5,WATTS,,,"[[708. 441.]
 [878. 441.]
 [878. 504.]
 [708. 504.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1965.png,1965,11-13
0,CADENCE,49,0.9961460828781128,"[[1121.  442.]
 [1340.  447.]
 [1339.  505.]
 [1120.  500.]]","[[1184.  526.]
 [1358.  526.]
 [1358.  647.]
 [1184.  647.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1966.png,1966,_49
1,CALORIES,5,0.9911563396453857,"[[1093.  800.]
 [1318.  804.]
 [1317.  862.]
 [1092.  857.]]","[[1148.  889.]
 [1238.  889.]
 [1238. 1005.]
 [1148. 1005.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1966.png,1966,5
2,DISTANCE,,,"[[213. 794.]
 [450. 798.]
 [449. 854.]
 [212. 849.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1966.png,1966,-
3,SPEED,18.2,0.9956263303756714,"[[216. 437.]
 [370. 437.]
 [370. 494.]
 [216. 494.]]","[[262. 505.]
 [523. 511.]
 [520. 656.]
 [259. 650.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1966.png,1966,18.2
4,TIME,0.29.01:05,0.9018827676773071,"[[758. 798.]
 [882. 798.]
 [882. 858.]
 [758. 858.]]","[[ 292.  876.]
 [1008.  876.]
 [1008. 1007.]
 [ 292. 1007.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1966.png,1966,01105.
5,WATTS,,,"[[708. 441.]
 [878. 441.]
 [878. 504.]
 [708. 504.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1966.png,1966,11-13
0,CADENCE,49,0.9619735479354858,"[[1121.  440.]
 [1338.  445.]
 [1337.  503.]
 [1120.  498.]]","[[1188.  524.]
 [1356.  524.]
 [1356.  647.]
 [1188.  647.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1967.png,1967,49
1,CALORIES,5,0.9127489924430847,"[[1091.  796.]
 [1320.  800.]
 [1319.  864.]
 [1090.  859.]]","[[1150.  889.]
 [1234.  889.]
 [1234. 1001.]
 [1150. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1967.png,1967,5
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1967.png,1967,0.29.
3,SPEED,18.2,0.9943884611129761,"[[211. 430.]
 [375. 435.]
 [373. 499.]
 [209. 494.]]","[[260. 501.]
 [523. 507.]
 [520. 654.]
 [257. 648.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1967.png,1967,-
4,TIME,0.29.01:05,0.9098653793334961,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 290.  874.]
 [1010.  874.]
 [1010. 1005.]
 [ 290. 1005.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1967.png,1967,01105
5,WATTS,,,"[[707. 434.]
 [879. 439.]
 [877. 505.]
 [705. 500.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1967.png,1967,11-13_
0,CADENCE,49,0.9959694147109985,"[[1122.  445.]
 [1338.  445.]
 [1338.  500.]
 [1122.  500.]]","[[1188.  524.]
 [1358.  524.]
 [1358.  649.]
 [1188.  649.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1968.png,1968,49
1,CALORIES,,,"[[1093.  800.]
 [1318.  804.]
 [1317.  860.]
 [1092.  855.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1968.png,1968,5..
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1968.png,1968,0.29
3,SPEED,18.2,0.997661828994751,"[[214. 433.]
 [372. 433.]
 [372. 496.]
 [214. 496.]]","[[258. 501.]
 [525. 507.]
 [522. 658.]
 [255. 652.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1968.png,1968,18.2
4,TIME,,,"[[758. 798.]
 [882. 798.]
 [882. 858.]
 [758. 858.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1968.png,1968,01105
5,WATTS,,,"[[706. 439.]
 [876. 439.]
 [876. 502.]
 [706. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1968.png,1968,11-13
0,CADENCE,49,0.9978846311569214,"[[1121.  440.]
 [1338.  445.]
 [1337.  503.]
 [1120.  498.]]","[[1188.  524.]
 [1358.  524.]
 [1358.  649.]
 [1188.  649.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1969.png,1969,49
1,CALORIES,,,"[[1093.  798.]
 [1319.  805.]
 [1317.  862.]
 [1091.  855.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1969.png,1969,5
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1969.png,1969,0.29
3,SPEED,18.2,0.9960107207298279,"[[214. 433.]
 [372. 433.]
 [372. 496.]
 [214. 496.]]","[[260. 503.]
 [523. 509.]
 [520. 654.]
 [257. 648.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1969.png,1969,18.2
4,TIME,0.29.01:05,0.9212916493415833,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 292.  874.]
 [1008.  874.]
 [1008. 1005.]
 [ 292. 1005.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1969.png,1969,01105
5,WATTS,,,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1969.png,1969,11-13
0,CADENCE,49,0.9999067783355713,"[[1121.  440.]
 [1338.  445.]
 [1337.  503.]
 [1120.  498.]]","[[1186.  520.]
 [1362.  520.]
 [1362.  651.]
 [1186.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1970.png,1970,49
1,CALORIES,,,"[[1093.  800.]
 [1318.  804.]
 [1317.  860.]
 [1092.  855.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1970.png,1970,5
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1970.png,1970,0.29
3,SPEED,18.2,0.9952943921089172,"[[214. 433.]
 [372. 433.]
 [372. 496.]
 [214. 496.]]","[[260. 503.]
 [523. 509.]
 [520. 654.]
 [257. 648.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1970.png,1970,18.2
4,TIME,0.29.01:05,0.9134653210639954,"[[758. 798.]
 [882. 798.]
 [882. 858.]
 [758. 858.]]","[[ 289.  871.]
 [1008.  876.]
 [1007. 1007.]
 [ 288. 1002.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1970.png,1970,01105
5,WATTS,,,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1970.png,1970,11-13
0,CADENCE,49,0.9998458623886108,"[[1122.  445.]
 [1338.  445.]
 [1338.  500.]
 [1122.  500.]]","[[1184.  522.]
 [1362.  522.]
 [1362.  651.]
 [1184.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1971.png,1971,49
1,CALORIES,5,0.9934292435646057,"[[1093.  800.]
 [1318.  804.]
 [1317.  860.]
 [1092.  855.]]","[[1148.  887.]
 [1238.  887.]
 [1238. 1003.]
 [1148. 1003.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1971.png,1971,5....
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1971.png,1971,0.29..
3,SPEED,18.2,0.9937571287155151,"[[214. 433.]
 [374. 433.]
 [374. 496.]
 [214. 496.]]","[[260. 503.]
 [525. 509.]
 [522. 654.]
 [257. 648.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1971.png,1971,18.2
4,TIME,0.29 01:05,0.9125407338142395,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 287.  869.]
 [1010.  874.]
 [1009. 1011.]
 [ 286. 1006.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1971.png,1971,01105
5,WATTS,,,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1971.png,1971,11-13
0,CADENCE,49,0.9992281794548035,"[[1122.  445.]
 [1338.  445.]
 [1338.  500.]
 [1122.  500.]]","[[1186.  522.]
 [1362.  522.]
 [1362.  651.]
 [1186.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1972.png,1972,49
1,CALORIES,,,"[[1093.  798.]
 [1319.  805.]
 [1317.  862.]
 [1091.  855.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1972.png,1972,5
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1972.png,1972,0.29
3,SPEED,18.2,0.9944905042648315,"[[214. 433.]
 [374. 433.]
 [374. 496.]
 [214. 496.]]","[[260. 503.]
 [525. 509.]
 [522. 654.]
 [257. 648.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1972.png,1972,18.2
4,TIME,0.29.01:05,0.9232556223869324,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 290.  874.]
 [1008.  874.]
 [1008. 1005.]
 [ 290. 1005.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1972.png,1972,01105
5,WATTS,,,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1972.png,1972,11-13
0,CADENCE,49,0.9994094371795654,"[[1122.  443.]
 [1342.  443.]
 [1342.  504.]
 [1122.  504.]]","[[1186.  522.]
 [1362.  522.]
 [1362.  651.]
 [1186.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1973.png,1973,49
1,CALORIES,,,"[[1093.  800.]
 [1320.  804.]
 [1319.  862.]
 [1092.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1973.png,1973,5
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1973.png,1973,0.29
3,SPEED,18.2,0.991267204284668,"[[214. 433.]
 [374. 433.]
 [374. 496.]
 [214. 496.]]","[[262. 503.]
 [525. 509.]
 [522. 654.]
 [259. 648.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1973.png,1973,18.2
4,TIME,0.29 01:05,0.9073721170425415,"[[758. 798.]
 [882. 798.]
 [882. 858.]
 [758. 858.]]","[[ 289.  869.]
 [1012.  874.]
 [1011. 1011.]
 [ 288. 1006.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1973.png,1973,01105
5,WATTS,,,"[[709. 434.]
 [879. 439.]
 [877. 505.]
 [707. 500.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1973.png,1973,11-13
0,CADENCE,10/20,0.9994975924491882,"[[1122.  445.]
 [1338.  445.]
 [1338.  500.]
 [1122.  500.]]","[[1518.  284.]
 [1678.  284.]
 [1678.  341.]
 [1518.  341.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1974.png,1974,49
1,CALORIES,,,"[[1093.  800.]
 [1318.  804.]
 [1317.  860.]
 [1092.  855.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1974.png,1974,5.-
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1974.png,1974,0.29..
3,SPEED,18.2,0.9922999143600464,"[[214. 433.]
 [374. 433.]
 [374. 496.]
 [214. 496.]]","[[260. 503.]
 [525. 509.]
 [522. 654.]
 [257. 648.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1974.png,1974,18.2
4,TIME,0.29.01:05,0.9084682464599609,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 292.  876.]
 [1008.  876.]
 [1008. 1007.]
 [ 292. 1007.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1974.png,1974,01105
5,WATTS,,,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1974.png,1974,11-13
0,CADENCE,10/20,0.9995225667953491,"[[1121.  440.]
 [1338.  445.]
 [1337.  503.]
 [1120.  498.]]","[[1518.  284.]
 [1678.  284.]
 [1678.  341.]
 [1518.  341.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1975.png,1975,49
1,CALORIES,5,0.9833030104637146,"[[1091.  796.]
 [1319.  803.]
 [1317.  864.]
 [1089.  857.]]","[[1148.  887.]
 [1238.  887.]
 [1238. 1003.]
 [1148. 1003.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1975.png,1975,5
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1975.png,1975,0.29.
3,SPEED,18.2,0.993370532989502,"[[214. 433.]
 [374. 433.]
 [374. 496.]
 [214. 496.]]","[[260. 503.]
 [525. 509.]
 [522. 654.]
 [257. 648.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1975.png,1975,18.2
4,TIME,0.29 01:05,0.9093614816665649,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 287.  869.]
 [1012.  874.]
 [1011. 1011.]
 [ 286. 1006.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1975.png,1975,01105
5,WATTS,,,"[[707. 434.]
 [879. 439.]
 [877. 505.]
 [705. 500.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1975.png,1975,11-13
0,CADENCE,49,0.9949408769607544,"[[1124.  445.]
 [1338.  445.]
 [1338.  500.]
 [1124.  500.]]","[[1188.  524.]
 [1358.  524.]
 [1358.  649.]
 [1188.  649.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1976.png,1976,49
1,CALORIES,5,0.9901781678199768,"[[1093.  800.]
 [1318.  804.]
 [1317.  862.]
 [1092.  857.]]","[[1148.  887.]
 [1238.  887.]
 [1238. 1003.]
 [1148. 1003.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1976.png,1976,5
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1976.png,1976,0.29
3,SPEED,18.2,0.9956973791122437,"[[214. 433.]
 [374. 433.]
 [374. 496.]
 [214. 496.]]","[[260. 508.]
 [524. 508.]
 [524. 653.]
 [260. 653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1976.png,1976,18.2
4,TIME,0.29.01:05,0.9066227078437805,"[[758. 798.]
 [882. 798.]
 [882. 858.]
 [758. 858.]]","[[ 292.  876.]
 [1010.  876.]
 [1010. 1007.]
 [ 292. 1007.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1976.png,1976,01105
5,WATTS,,,"[[708. 439.]
 [876. 439.]
 [876. 502.]
 [708. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1976.png,1976,11-13
